length,metric,model,seed,task,value
7,transition_consistency,cot_pad,0,parity,0.8433333333333334
8,state_accuracy,cot_pad,0,parity,0.81875
8,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
8,transition_consistency,cot_pad,0,parity,0.82625
9,state_accuracy,cot_pad,0,parity,0.7722222222222223
9,final_answer_accuracy,cot_pad,0,parity,0.5133333333333333
9,transition_consistency,cot_pad,0,parity,0.8096296296296296
10,state_accuracy,cot_pad,0,parity,0.7233333333333334
10,final_answer_accuracy,cot_pad,0,parity,0.34
10,transition_consistency,cot_pad,0,parity,0.7766666666666666
11,state_accuracy,cot_pad,0,parity,0.6821212121212121
11,final_answer_accuracy,cot_pad,0,parity,0.41333333333333333
11,transition_consistency,cot_pad,0,parity,0.7587878787878788
12,state_accuracy,cot_pad,0,parity,0.6730555555555555
12,final_answer_accuracy,cot_pad,0,parity,0.4266666666666667
12,transition_consistency,cot_pad,0,parity,0.7577777777777778
13,state_accuracy,cot_pad,0,parity,0.6617948717948718
13,final_answer_accuracy,cot_pad,0,parity,0.31666666666666665
13,transition_consistency,cot_pad,0,parity,0.7576923076923077
14,state_accuracy,cot_pad,0,parity,0.6345238095238095
14,final_answer_accuracy,cot_pad,0,parity,0.44666666666666666
14,transition_consistency,cot_pad,0,parity,0.7442857142857143
15,state_accuracy,cot_pad,0,parity,0.6224444444444445
15,final_answer_accuracy,cot_pad,0,parity,0.54
15,transition_consistency,cot_pad,0,parity,0.7293333333333333
16,state_accuracy,cot_pad,0,parity,0.62
16,final_answer_accuracy,cot_pad,0,parity,0.4866666666666667
16,transition_consistency,cot_pad,0,parity,0.725
17,state_accuracy,cot_pad,0,parity,0.6249019607843137
17,final_answer_accuracy,cot_pad,0,parity,0.4866666666666667
17,transition_consistency,cot_pad,0,parity,0.7066666666666667
18,state_accuracy,cot_pad,0,parity,0.612037037037037
18,final_answer_accuracy,cot_pad,0,parity,0.48333333333333334
18,transition_consistency,cot_pad,0,parity,0.6909259259259259
19,state_accuracy,cot_pad,0,parity,0.6157894736842106
19,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
19,transition_consistency,cot_pad,0,parity,0.6973684210526315
20,state_accuracy,cot_pad,0,parity,0.6145
20,final_answer_accuracy,cot_pad,0,parity,0.5066666666666667
20,transition_consistency,cot_pad,0,parity,0.6883333333333334
21,state_accuracy,cot_pad,0,parity,0.5947619047619047
21,final_answer_accuracy,cot_pad,0,parity,0.47
21,transition_consistency,cot_pad,0,parity,0.6804761904761905
22,state_accuracy,cot_pad,0,parity,0.5896969696969697
22,final_answer_accuracy,cot_pad,0,parity,0.5166666666666667
22,transition_consistency,cot_pad,0,parity,0.6613636363636364
23,state_accuracy,cot_pad,0,parity,0.5865217391304348
23,final_answer_accuracy,cot_pad,0,parity,0.5466666666666666
23,transition_consistency,cot_pad,0,parity,0.6788405797101449
24,state_accuracy,cot_pad,0,parity,0.5766666666666667
24,final_answer_accuracy,cot_pad,0,parity,0.43666666666666665
24,transition_consistency,cot_pad,0,parity,0.67375
25,state_accuracy,cot_pad,0,parity,0.5750666666666666
25,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
25,transition_consistency,cot_pad,0,parity,0.6716
26,state_accuracy,cot_pad,0,parity,0.5771794871794872
26,final_answer_accuracy,cot_pad,0,parity,0.5066666666666667
26,transition_consistency,cot_pad,0,parity,0.6630769230769231
27,state_accuracy,cot_pad,0,parity,0.5751851851851851
27,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
27,transition_consistency,cot_pad,0,parity,0.6608641975308642
28,state_accuracy,cot_pad,0,parity,0.5669047619047619
28,final_answer_accuracy,cot_pad,0,parity,0.49333333333333335
28,transition_consistency,cot_pad,0,parity,0.6557142857142857
29,state_accuracy,cot_pad,0,parity,0.577471264367816
29,final_answer_accuracy,cot_pad,0,parity,0.4866666666666667
29,transition_consistency,cot_pad,0,parity,0.6588505747126436
30,state_accuracy,cot_pad,0,parity,0.5682222222222222
30,final_answer_accuracy,cot_pad,0,parity,0.5
30,transition_consistency,cot_pad,0,parity,0.6595555555555556
31,state_accuracy,cot_pad,0,parity,0.5720430107526882
31,final_answer_accuracy,cot_pad,0,parity,0.49333333333333335
31,transition_consistency,cot_pad,0,parity,0.6552688172043011
32,state_accuracy,cot_pad,0,parity,0.5621875
32,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
32,transition_consistency,cot_pad,0,parity,0.6561458333333333
33,state_accuracy,cot_pad,0,parity,0.5547474747474748
33,final_answer_accuracy,cot_pad,0,parity,0.5
33,transition_consistency,cot_pad,0,parity,0.6412121212121212
34,state_accuracy,cot_pad,0,parity,0.5666666666666667
34,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
34,transition_consistency,cot_pad,0,parity,0.6414705882352941
35,state_accuracy,cot_pad,0,parity,0.5488571428571428
35,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
35,transition_consistency,cot_pad,0,parity,0.6362857142857142
36,state_accuracy,cot_pad,0,parity,0.5618518518518518
36,final_answer_accuracy,cot_pad,0,parity,0.5
36,transition_consistency,cot_pad,0,parity,0.6387037037037037
37,state_accuracy,cot_pad,0,parity,0.5542342342342342
37,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
37,transition_consistency,cot_pad,0,parity,0.6352252252252252
38,state_accuracy,cot_pad,0,parity,0.5560526315789474
38,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
38,transition_consistency,cot_pad,0,parity,0.6281578947368421
39,state_accuracy,cot_pad,0,parity,0.5481196581196581
39,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
39,transition_consistency,cot_pad,0,parity,0.6258974358974358
40,state_accuracy,cot_pad,0,parity,0.5395833333333333
40,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
40,transition_consistency,cot_pad,0,parity,0.6274166666666666
41,state_accuracy,cot_pad,0,parity,0.5487804878048781
41,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
41,transition_consistency,cot_pad,0,parity,0.618130081300813
42,state_accuracy,cot_pad,0,parity,0.5457936507936508
42,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
42,transition_consistency,cot_pad,0,parity,0.621031746031746
43,state_accuracy,cot_pad,0,parity,0.546046511627907
43,final_answer_accuracy,cot_pad,0,parity,0.5
43,transition_consistency,cot_pad,0,parity,0.6145736434108527
44,state_accuracy,cot_pad,0,parity,0.543409090909091
44,final_answer_accuracy,cot_pad,0,parity,0.5
44,transition_consistency,cot_pad,0,parity,0.6090909090909091
45,state_accuracy,cot_pad,0,parity,0.5448888888888889
45,final_answer_accuracy,cot_pad,0,parity,0.5
45,transition_consistency,cot_pad,0,parity,0.6087407407407407
46,state_accuracy,cot_pad,0,parity,0.5483333333333333
46,final_answer_accuracy,cot_pad,0,parity,0.5
46,transition_consistency,cot_pad,0,parity,0.6063768115942029
47,state_accuracy,cot_pad,0,parity,0.5401418439716312
47,final_answer_accuracy,cot_pad,0,parity,0.5
47,transition_consistency,cot_pad,0,parity,0.6032624113475177
48,state_accuracy,cot_pad,0,parity,0.55375
48,final_answer_accuracy,cot_pad,0,parity,0.5
48,transition_consistency,cot_pad,0,parity,0.6034722222222222
49,state_accuracy,cot_pad,0,parity,0.5387074829931973
49,final_answer_accuracy,cot_pad,0,parity,0.5
49,transition_consistency,cot_pad,0,parity,0.6043537414965986
50,state_accuracy,cot_pad,0,parity,0.5404
50,final_answer_accuracy,cot_pad,0,parity,0.5
50,transition_consistency,cot_pad,0,parity,0.5974666666666667
51,state_accuracy,cot_pad,0,parity,0.5409150326797386
51,final_answer_accuracy,cot_pad,0,parity,0.5
51,transition_consistency,cot_pad,0,parity,0.6011764705882353
52,state_accuracy,cot_pad,0,parity,0.5425
52,final_answer_accuracy,cot_pad,0,parity,0.4633333333333333
52,transition_consistency,cot_pad,0,parity,0.5930128205128206
53,state_accuracy,cot_pad,0,parity,0.5416352201257861
53,final_answer_accuracy,cot_pad,0,parity,0.5266666666666666
53,transition_consistency,cot_pad,0,parity,0.5922012578616352
54,state_accuracy,cot_pad,0,parity,0.5337654320987655
54,final_answer_accuracy,cot_pad,0,parity,0.5
54,transition_consistency,cot_pad,0,parity,0.5976543209876544
55,state_accuracy,cot_pad,0,parity,0.544
55,final_answer_accuracy,cot_pad,0,parity,0.5
55,transition_consistency,cot_pad,0,parity,0.5916363636363636
56,state_accuracy,cot_pad,0,parity,0.53125
56,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
56,transition_consistency,cot_pad,0,parity,0.5920833333333333
57,state_accuracy,cot_pad,0,parity,0.53
57,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
57,transition_consistency,cot_pad,0,parity,0.5908187134502924
58,state_accuracy,cot_pad,0,parity,0.5370689655172414
58,final_answer_accuracy,cot_pad,0,parity,0.5
58,transition_consistency,cot_pad,0,parity,0.5945977011494253
59,state_accuracy,cot_pad,0,parity,0.5389265536723163
59,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
59,transition_consistency,cot_pad,0,parity,0.5798305084745763
60,state_accuracy,cot_pad,0,parity,0.5375
60,final_answer_accuracy,cot_pad,0,parity,0.5233333333333333
60,transition_consistency,cot_pad,0,parity,0.5870555555555556
61,state_accuracy,cot_pad,0,parity,0.5373224043715847
61,final_answer_accuracy,cot_pad,0,parity,0.5
61,transition_consistency,cot_pad,0,parity,0.5756284153005464
62,state_accuracy,cot_pad,0,parity,0.5282795698924732
62,final_answer_accuracy,cot_pad,0,parity,0.5
62,transition_consistency,cot_pad,0,parity,0.576236559139785
63,state_accuracy,cot_pad,0,parity,0.5331216931216931
63,final_answer_accuracy,cot_pad,0,parity,0.5
63,transition_consistency,cot_pad,0,parity,0.5767195767195767
64,state_accuracy,cot_pad,0,parity,0.533125
64,final_answer_accuracy,cot_pad,0,parity,0.5
64,transition_consistency,cot_pad,0,parity,0.5777083333333334
65,state_accuracy,cot_pad,0,parity,0.5341025641025641
65,final_answer_accuracy,cot_pad,0,parity,0.5
65,transition_consistency,cot_pad,0,parity,0.5712820512820512
66,state_accuracy,cot_pad,0,parity,0.5306565656565656
66,final_answer_accuracy,cot_pad,0,parity,0.5
66,transition_consistency,cot_pad,0,parity,0.5741414141414142
67,state_accuracy,cot_pad,0,parity,0.5224378109452736
67,final_answer_accuracy,cot_pad,0,parity,0.5
67,transition_consistency,cot_pad,0,parity,0.5789054726368159
68,state_accuracy,cot_pad,0,parity,0.5298039215686274
68,final_answer_accuracy,cot_pad,0,parity,0.5066666666666667
68,transition_consistency,cot_pad,0,parity,0.5654901960784313
69,state_accuracy,cot_pad,0,parity,0.5276328502415459
69,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
69,transition_consistency,cot_pad,0,parity,0.5607246376811594
70,state_accuracy,cot_pad,0,parity,0.5321904761904762
70,final_answer_accuracy,cot_pad,0,parity,0.5
70,transition_consistency,cot_pad,0,parity,0.5597142857142857
71,state_accuracy,cot_pad,0,parity,0.5222535211267606
71,final_answer_accuracy,cot_pad,0,parity,0.5
71,transition_consistency,cot_pad,0,parity,0.56
72,state_accuracy,cot_pad,0,parity,0.5232407407407408
72,final_answer_accuracy,cot_pad,0,parity,0.5
72,transition_consistency,cot_pad,0,parity,0.5631481481481482
73,state_accuracy,cot_pad,0,parity,0.5269406392694064
73,final_answer_accuracy,cot_pad,0,parity,0.5
73,transition_consistency,cot_pad,0,parity,0.5685844748858447
74,state_accuracy,cot_pad,0,parity,0.533918918918919
74,final_answer_accuracy,cot_pad,0,parity,0.5
74,transition_consistency,cot_pad,0,parity,0.5633333333333334
75,state_accuracy,cot_pad,0,parity,0.5213777777777778
75,final_answer_accuracy,cot_pad,0,parity,0.5
75,transition_consistency,cot_pad,0,parity,0.5632
76,state_accuracy,cot_pad,0,parity,0.5279824561403509
76,final_answer_accuracy,cot_pad,0,parity,0.5
76,transition_consistency,cot_pad,0,parity,0.56
77,state_accuracy,cot_pad,0,parity,0.5226406926406927
77,final_answer_accuracy,cot_pad,0,parity,0.5
77,transition_consistency,cot_pad,0,parity,0.5554978354978355
78,state_accuracy,cot_pad,0,parity,0.5237179487179487
78,final_answer_accuracy,cot_pad,0,parity,0.5333333333333333
78,transition_consistency,cot_pad,0,parity,0.5644444444444444
79,state_accuracy,cot_pad,0,parity,0.530168776371308
79,final_answer_accuracy,cot_pad,0,parity,0.5
79,transition_consistency,cot_pad,0,parity,0.5616877637130802
80,state_accuracy,cot_pad,0,parity,0.5257083333333333
80,final_answer_accuracy,cot_pad,0,parity,0.5
80,transition_consistency,cot_pad,0,parity,0.5643333333333334
81,state_accuracy,cot_pad,0,parity,0.5246090534979424
81,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
81,transition_consistency,cot_pad,0,parity,0.558641975308642
82,state_accuracy,cot_pad,0,parity,0.5273983739837398
82,final_answer_accuracy,cot_pad,0,parity,0.5
82,transition_consistency,cot_pad,0,parity,0.5613008130081301
83,state_accuracy,cot_pad,0,parity,0.5298795180722892
83,final_answer_accuracy,cot_pad,0,parity,0.5
83,transition_consistency,cot_pad,0,parity,0.5592771084337349
84,state_accuracy,cot_pad,0,parity,0.5176190476190476
84,final_answer_accuracy,cot_pad,0,parity,0.5
84,transition_consistency,cot_pad,0,parity,0.5578571428571428
85,state_accuracy,cot_pad,0,parity,0.5246274509803922
85,final_answer_accuracy,cot_pad,0,parity,0.5
85,transition_consistency,cot_pad,0,parity,0.5530196078431373
86,state_accuracy,cot_pad,0,parity,0.5264341085271318
86,final_answer_accuracy,cot_pad,0,parity,0.5
86,transition_consistency,cot_pad,0,parity,0.5552713178294574
87,state_accuracy,cot_pad,0,parity,0.5199616858237548
87,final_answer_accuracy,cot_pad,0,parity,0.5
87,transition_consistency,cot_pad,0,parity,0.558007662835249
88,state_accuracy,cot_pad,0,parity,0.5271590909090909
88,final_answer_accuracy,cot_pad,0,parity,0.5
88,transition_consistency,cot_pad,0,parity,0.5549242424242424
89,state_accuracy,cot_pad,0,parity,0.5227340823970037
89,final_answer_accuracy,cot_pad,0,parity,0.49666666666666665
89,transition_consistency,cot_pad,0,parity,0.5510486891385767
90,state_accuracy,cot_pad,0,parity,0.5257777777777778
90,final_answer_accuracy,cot_pad,0,parity,0.5
90,transition_consistency,cot_pad,0,parity,0.5519259259259259
91,state_accuracy,cot_pad,0,parity,0.5186813186813187
91,final_answer_accuracy,cot_pad,0,parity,0.5
91,transition_consistency,cot_pad,0,parity,0.5532600732600733
92,state_accuracy,cot_pad,0,parity,0.5197826086956522
92,final_answer_accuracy,cot_pad,0,parity,0.49
92,transition_consistency,cot_pad,0,parity,0.5614130434782608
93,state_accuracy,cot_pad,0,parity,0.5240860215053763
93,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
93,transition_consistency,cot_pad,0,parity,0.557741935483871
94,state_accuracy,cot_pad,0,parity,0.5197872340425532
94,final_answer_accuracy,cot_pad,0,parity,0.5
94,transition_consistency,cot_pad,0,parity,0.5581560283687943
95,state_accuracy,cot_pad,0,parity,0.5241052631578947
95,final_answer_accuracy,cot_pad,0,parity,0.5
95,transition_consistency,cot_pad,0,parity,0.5575438596491228
96,state_accuracy,cot_pad,0,parity,0.5195138888888889
96,final_answer_accuracy,cot_pad,0,parity,0.49
96,transition_consistency,cot_pad,0,parity,0.5573263888888889
97,state_accuracy,cot_pad,0,parity,0.5221993127147766
97,final_answer_accuracy,cot_pad,0,parity,0.5
97,transition_consistency,cot_pad,0,parity,0.5549828178694158
98,state_accuracy,cot_pad,0,parity,0.5212925170068027
98,final_answer_accuracy,cot_pad,0,parity,0.5
98,transition_consistency,cot_pad,0,parity,0.5550340136054421
99,state_accuracy,cot_pad,0,parity,0.5218181818181818
99,final_answer_accuracy,cot_pad,0,parity,0.5
99,transition_consistency,cot_pad,0,parity,0.556026936026936
100,state_accuracy,cot_pad,0,parity,0.5241
100,final_answer_accuracy,cot_pad,0,parity,0.5
100,transition_consistency,cot_pad,0,parity,0.5480666666666667
101,state_accuracy,cot_pad,0,parity,0.5223102310231023
101,final_answer_accuracy,cot_pad,0,parity,0.5
101,transition_consistency,cot_pad,0,parity,0.5531353135313531
102,state_accuracy,cot_pad,0,parity,0.5184640522875817
102,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
102,transition_consistency,cot_pad,0,parity,0.5593137254901961
103,state_accuracy,cot_pad,0,parity,0.5195145631067961
103,final_answer_accuracy,cot_pad,0,parity,0.49
103,transition_consistency,cot_pad,0,parity,0.5566666666666666
104,state_accuracy,cot_pad,0,parity,0.5155128205128205
104,final_answer_accuracy,cot_pad,0,parity,0.5
104,transition_consistency,cot_pad,0,parity,0.5573076923076923
105,state_accuracy,cot_pad,0,parity,0.5181269841269841
105,final_answer_accuracy,cot_pad,0,parity,0.5033333333333333
105,transition_consistency,cot_pad,0,parity,0.5567301587301587
106,state_accuracy,cot_pad,0,parity,0.5163207547169811
